aid,attribute
48115,WOS:000377311700008
48116,WOS:000377312300023
48117,WOS:000377312400017
48118,WOS:000377312600035
48119,WOS:000377315700009
48120,WOS:000377316400028
48121,WOS:000377317200024
48122,WOS:000377317700002
48123,WOS:000377317700013
48124,WOS:000377317700028
48125,WOS:000377319600015
48126,WOS:000377319800026
48127,WOS:000377320700013
48128,WOS:000377321100001
48129,WOS:000377325000050
48130,WOS:000377326300004
48131,WOS:000377326400020
48132,WOS:000377326600035
48133,WOS:000377326600080
48134,WOS:000377326600084
48135,WOS:000377326600091
48136,WOS:000377326600120
48137,WOS:000377326600193
48138,WOS:000377330500025
48139,WOS:000377330500028
48140,WOS:000377330500044
48141,WOS:000377330500045
48142,WOS:000377335600031
48143,WOS:000377335600057
48144,WOS:000377338100005
48145,WOS:000377341000003
48146,WOS:000377349800008
48147,WOS:000377352200011
48148,WOS:000377352900001
48149,WOS:000377356500021
48150,WOS:000377364700004
48151,WOS:000377368300007
48152,WOS:000377369800002
48153,WOS:000377370300039
48154,WOS:000377372400049
48155,WOS:000377372400087
48156,WOS:000377373200014
48157,WOS:000377380300011
48158,WOS:000377386300001
48159,WOS:000377386300008
48160,WOS:000377389100002
48161,WOS:000377392100058
48162,WOS:000377396200051
48163,WOS:000377398100006
48164,WOS:000377404800001
48165,WOS:000377405300015
48166,WOS:000377409700007
48167,WOS:000377411300002
48168,WOS:000377413500028
48169,WOS:000377414600105
48170,WOS:000377414600119
48171,WOS:000377417200001
48172,WOS:000377418100025
48173,WOS:000377419700005
48174,WOS:000377420200001
48175,WOS:000377421200001
48176,WOS:000377421900001
48177,WOS:000377423000010
48178,WOS:000377423300003
48179,WOS:000377424400013
48180,WOS:000377427000008
48181,WOS:000377428700023
48182,WOS:000377429400007
48183,WOS:000377430700001
48184,WOS:000377430700030
48185,WOS:000377430900044
48186,WOS:000377431500004
48187,WOS:000377431600001
48188,WOS:000377431600015
48189,WOS:000377431600019
48190,WOS:000377433800016
48191,WOS:000377434400035
48192,WOS:000377436600011
48193,WOS:000377440300017
48194,WOS:000377441500044
48195,WOS:000377441600003
48196,WOS:000377443700010
48197,WOS:000377447000013
48198,WOS:000377450700017
48199,WOS:000377451100002
48200,WOS:000377451900010
48201,WOS:000377457200020
48202,WOS:000377457400027
48203,WOS:000377458100001
48204,WOS:000377460100001
48205,WOS:000377460100002
48206,WOS:000377465700003
48207,WOS:000377465700004
48208,WOS:000377466200035
48209,WOS:000377469200001
48210,WOS:000377470600006
48211,WOS:000377474000011
48212,WOS:000377481400004
48213,WOS:000377481700004
48214,WOS:000377481900002
48215,WOS:000377491400018
48216,WOS:000377495900005
48217,WOS:000377496600008
48218,WOS:000377499100001
48219,WOS:000377500000001
48220,WOS:000377500400001
48221,WOS:000377502400017
48222,WOS:000377503800001
48223,WOS:000377506000002
48224,WOS:000377506000006
48225,WOS:000377513600006
48226,WOS:000377519600018
48227,WOS:000377519600019
48228,WOS:000377520000001
48229,WOS:000377521400044
48230,WOS:000377523000001
48231,WOS:000377523000005
48232,WOS:000377524100010
48233,WOS:000377528400012
48234,WOS:000377540300004
48235,WOS:000377541100004
48236,WOS:000377543900014
48237,WOS:000377545800007
48238,WOS:000377554900030
48239,WOS:000377554900031
48240,WOS:000377557500004
48241,WOS:000377560100034
48242,WOS:000377560200009
48243,WOS:000377561000013
48244,WOS:000377563000006
48245,WOS:000377563900034
48246,WOS:000377564000008
48247,WOS:000377564000062
48248,WOS:000377566000079
48249,WOS:000377566000100
48250,WOS:000377566000117
48251,WOS:000377566700001
48252,WOS:000377570200001
48253,WOS:000377582500001
48254,WOS:000377582800124
48255,WOS:000377582800142
48256,WOS:000377582800265
48257,WOS:000377582800410
48258,WOS:000377582800465
48259,WOS:000377582800479
48260,WOS:000377582800488
48261,WOS:000377582800496
48262,WOS:000377582800532
48263,WOS:000377582800554
48264,WOS:000377582801096
48265,WOS:000377582801205
48266,WOS:000377582801210
48267,WOS:000377582801246
48268,WOS:000377582801260
48269,WOS:000377582801321
48270,WOS:000377582801334
48271,WOS:000377582801449
48272,WOS:000377582801529
48273,WOS:000377582802005
48274,WOS:000377582802129
48275,WOS:000377582802231
48276,WOS:000377582802281
48277,WOS:000377582802521
48278,WOS:000377582802530
48279,WOS:000377582802595
48280,WOS:000377582803052
48281,WOS:000377582803213
48282,WOS:000377582803249
48283,WOS:000377582803446
48284,WOS:000377582803449
48285,WOS:000377582803488
48286,WOS:000377582803521
48287,WOS:000377582804027
48288,WOS:000377582804048
48289,WOS:000377582804512
48290,WOS:000377582804525
48291,WOS:000377582804526
48292,WOS:000377582805065
48293,WOS:000377582805072
48294,WOS:000377582805317
48295,WOS:000377582805324
48296,WOS:000377582805421
48297,WOS:000377582805511
48298,WOS:000377582806002
48299,WOS:000377582806017
48300,WOS:000377582806066
48301,WOS:000377582806075
48302,WOS:000377582806083
48303,WOS:000377582806139
48304,WOS:000377582806337
48305,WOS:000377582807088
48306,WOS:000377582807273
48307,WOS:000377582807350
48308,WOS:000377582808029
48309,WOS:000377582808280
48310,WOS:000377582808293
48311,WOS:000377582808366
48312,WOS:000377582808374
48313,WOS:000377582808403
48314,WOS:000377582808463
48315,WOS:000377582808520
48316,WOS:000377589900011
48317,WOS:000377590700001
48318,WOS:000377594100018
48319,WOS:000377597300008
48320,WOS:000377602000023
48321,WOS:000377608600024
48322,WOS:000377612700009
48323,WOS:000377615600011
48324,WOS:000377617900032
48325,WOS:000377623600101
48326,WOS:000377626500034
48327,WOS:000377628000001
48328,WOS:000377628000004
48329,WOS:000377628000009
48330,WOS:000377629900060
48331,WOS:000377629900073
48332,WOS:000377630300003
48333,WOS:000377631300004
48334,WOS:000377631300027
48335,WOS:000377636000009
48336,WOS:000377637900002
48337,WOS:000377639000032
48338,WOS:000377639000083
48339,WOS:000377641400010
48340,WOS:000377641400017
48341,WOS:000377641400021
48342,WOS:000377641400022
48343,WOS:000377641400025
48344,WOS:000377641400047
48345,WOS:000377641400055
48346,WOS:000377641400077
48347,WOS:000377641700008
48348,WOS:000377641800002
48349,WOS:000377642100045
48350,WOS:000377642200001
48351,WOS:000377643700028
48352,WOS:000377643700029
48353,WOS:000377665000001
48354,WOS:000377665000109
48355,WOS:000377665000118
48356,WOS:000377665000134
48357,WOS:000377665000173
48358,WOS:000377665000185
48359,WOS:000377674900003
48360,WOS:000377675500004
48361,WOS:000377678100004
48362,WOS:000377691200014
48363,WOS:000377692000008
48364,WOS:000377692000036
48365,WOS:000377692000050
48366,WOS:000377692000072
48367,WOS:000377692000089
48368,WOS:000377692000176
48369,WOS:000377692000182
48370,WOS:000377692000185
48371,WOS:000377692000186
48372,WOS:000377692000215
48373,WOS:000377692000236
48374,WOS:000377692000308
48375,WOS:000377693000002
48376,WOS:000377693000003
48377,WOS:000377695900002
48378,WOS:000377697200003
48379,WOS:000377697200009
48380,WOS:000377700000001
48381,WOS:000377705600002
48382,WOS:000377705900042
48383,WOS:000377706200035
48384,WOS:000377709000029
48385,WOS:000377709100003
48386,WOS:000377712700012
48387,WOS:000377715300027
48388,WOS:000377715300032
48389,WOS:000377715300037
48390,WOS:000377715300039
48391,WOS:000377715300040
48392,WOS:000377716500024
48393,WOS:000377717500044
48394,WOS:000377717700012
48395,WOS:000377718500001
48396,WOS:000377718700041
48397,WOS:000377719600011
48398,WOS:000377721400006
48399,WOS:000377721800026
48400,WOS:000377722300015
48401,WOS:000377722300025
48402,WOS:000377722300058
48403,WOS:000377723700140
48404,WOS:000377723700145
48405,WOS:000377725400010
48406,WOS:000377725500007
48407,WOS:000377728900007
48408,WOS:000377729100008
48409,WOS:000377729500018
48410,WOS:000377731200036
48411,WOS:000377731200072
48412,WOS:000377733100015
48413,WOS:000377735300005
48414,WOS:000377737100034
48415,WOS:000377737100047
48416,WOS:000377738300004
48417,WOS:000377739700006
48418,WOS:000377747600001
48419,WOS:000377748500051
48420,WOS:000377752100084
48421,WOS:000377756800039
48422,WOS:000377756800073
48423,WOS:000377765400036
48424,WOS:000377768700071
48425,WOS:000377769300013
48426,WOS:000377769300027
48427,WOS:000377770200003
48428,WOS:000377770800016
48429,WOS:000377776600012
48430,WOS:000377777100028
48431,WOS:000377777900016
48432,WOS:000377779000016
48433,WOS:000377785400008
48434,WOS:000377792800102
48435,WOS:000377794100015
48436,WOS:000377795800002
48437,WOS:000377798600020
48438,WOS:000377801100010
48439,WOS:000377802000015
48440,WOS:000377802000017
48441,WOS:000377802000018
48442,WOS:000377802000019
48443,WOS:000377802200006
48444,WOS:000377805000007
48445,WOS:000377805100001
48446,WOS:000377806800002
48447,WOS:000377812100013
48448,WOS:000377812300001
48449,WOS:000377812300029
48450,WOS:000377812700005
48451,WOS:000377812700006
48452,WOS:000377813100001
48453,WOS:000377815700001
48454,WOS:000377816100006
48455,WOS:000377822200047
48456,WOS:000377822500005
48457,WOS:000377828500006
48458,WOS:000377831300018
48459,WOS:000377834300017
48460,WOS:000377835900002
48461,WOS:000377836300018
48462,WOS:000377836300049
48463,WOS:000377836300067
48464,WOS:000377837800027
48465,WOS:000377837800028
48466,WOS:000377842400006
48467,WOS:000377842400011
48468,WOS:000377842800005
48469,WOS:000377846200020
48470,WOS:000377847000010
48471,WOS:000377853800009
48472,WOS:000377854200018
48473,WOS:000377856300021
48474,WOS:000377856300029
48475,WOS:000377863600013
48476,WOS:000377875500011
48477,WOS:000377875700003
48478,WOS:000377878200007
48479,WOS:000377886200006
48480,WOS:000377894900005
48481,WOS:000377899500001
48482,WOS:000377902400008
48483,WOS:000377906400012
48484,WOS:000377914600013
48485,WOS:000377915700002
48486,WOS:000377921800034
48487,WOS:000377924400002
48488,WOS:000377928100016
48489,WOS:000377928400004
48490,WOS:000377932800002
48491,WOS:000377935500009
48492,WOS:000377937300011
48493,WOS:000377937300053
48494,WOS:000377937500021
48495,WOS:000377939600002
48496,WOS:000377943700004
48497,WOS:000377944000001
48498,WOS:000377944900001
48499,WOS:000377948300002
48500,WOS:000377952800001
48501,WOS:000377956300222
48502,WOS:000377956300273
48503,WOS:000377959100033
48504,WOS:000377962500204
48505,WOS:000377962500210
48506,WOS:000377964200005
48507,WOS:000377964500006
48508,WOS:000377968200008
48509,WOS:000377969100001
48510,WOS:000377970000035
48511,WOS:000377983300011
48512,WOS:000377983800088
48513,WOS:000377983800089
48514,WOS:000377989600003
48515,WOS:000377990300022
48516,WOS:000377990300029
48517,WOS:000377993700035
48518,WOS:000377995100090
48519,WOS:000377997600013
48520,WOS:000377998800013
48521,WOS:000377998800019
48522,WOS:000378000600021
48523,WOS:000378000900007
48524,WOS:000378003300011
48525,WOS:000378011400017
48526,WOS:000378015500006
48527,WOS:000378015500008
48528,WOS:000378016200002
48529,WOS:000378016400053
48530,WOS:000378017300007
48531,WOS:000378017400009
48532,WOS:000378019100018
48533,WOS:000378020300002
48534,WOS:000378020300004
48535,WOS:000378021100005
48536,WOS:000378022500001
48537,WOS:000378022500002
48538,WOS:000378026400012
48539,WOS:000378028900001
48540,WOS:000378029800089
48541,WOS:000378032000015
48542,WOS:000378033000001
48543,WOS:000378041400040
48544,WOS:000378041400043
48545,WOS:000378041400045
48546,WOS:000378041400058
48547,WOS:000378041400065
48548,WOS:000378041700018
48549,WOS:000378041800024
48550,WOS:000378042800024
48551,WOS:000378044100017
48552,WOS:000378044600005
48553,WOS:000378045900012
48554,WOS:000378048500006
48555,WOS:000378049800004
48556,WOS:000378051400002
48557,WOS:000378051400008
48558,WOS:000378051500018
48559,WOS:000378053500010
48560,WOS:000378054200001
48561,WOS:000378055700004
48562,WOS:000378058500018
48563,WOS:000378063800003
48564,WOS:000378065800019
48565,WOS:000378073600004
48566,WOS:000378073600008
48567,WOS:000378073700001
48568,WOS:000378078800020
48569,WOS:000378080000013
48570,WOS:000378080300009
48571,WOS:000378080400007
48572,WOS:000378082600009
48573,WOS:000378085000002
48574,WOS:000378085200004
48575,WOS:000378085600008
48576,WOS:000378086200005
48577,WOS:000378088800045
48578,WOS:000378092900002
48579,WOS:000378093500012
48580,WOS:000378094400006
48581,WOS:000378094400007
48582,WOS:000378095000008
48583,WOS:000378095200082
48584,WOS:000378095200083
48585,WOS:000378097000064
48586,WOS:000378097500020
48587,WOS:000378106800061
48588,WOS:000378107000028
48589,WOS:000378107000072
48590,WOS:000378109100077
48591,WOS:000378109100296
48592,WOS:000378109100465
48593,WOS:000378109500060
48594,WOS:000378109600188
48595,WOS:000378109600219
48596,WOS:000378109600320
48597,WOS:000378109600416
48598,WOS:000378109600478
48599,WOS:000378109600501
48600,WOS:000378109900265
48601,WOS:000378116900011
48602,WOS:000378118700022
48603,WOS:000378122500006
48604,WOS:000378122900022
48605,WOS:000378125600006
48606,WOS:000378131200003
48607,WOS:000378132900001
48608,WOS:000378136900009
48609,WOS:000378145200001
48610,WOS:000378145200009
48611,WOS:000378147100005
48612,WOS:000378147900016
48613,WOS:000378149300001
48614,WOS:000378152900034
48615,WOS:000378154800035
48616,WOS:000378156800013
48617,WOS:000378156900052
48618,WOS:000378156900067
48619,WOS:000378157000002
48620,WOS:000378159000003
48621,WOS:000378159100001
48622,WOS:000378160500005
48623,WOS:000378163800004
48624,WOS:000378163800005
48625,WOS:000378163800007
48626,WOS:000378163800008
48627,WOS:000378163800015
48628,WOS:000378163800016
48629,WOS:000378163800025
48630,WOS:000378163800026
48631,WOS:000378163800027
48632,WOS:000378165100020
48633,WOS:000378169800002
48634,WOS:000378170200009
48635,WOS:000378175400001
48636,WOS:000378176600024
48637,WOS:000378178600002
48638,WOS:000378181300003
48639,WOS:000378181300010
48640,WOS:000378181600006
48641,WOS:000378182700027
48642,WOS:000378183500025
48643,WOS:000378187300003
48644,WOS:000378187700008
48645,WOS:000378188500010
48646,WOS:000378188800003
48647,WOS:000378188800007
48648,WOS:000378190700031
48649,WOS:000378191500026
48650,WOS:000378192900006
48651,WOS:000378192900007
48652,WOS:000378196200023
48653,WOS:000378199300001
48654,WOS:000378203800002
48655,WOS:000378204700001
48656,WOS:000378206300061
48657,WOS:000378206700009
48658,WOS:000378212000009
48659,WOS:000378212400020
48660,WOS:000378213400005
48661,WOS:000378221400014
48662,WOS:000378221800008
48663,WOS:000378223800020
48664,WOS:000378224000003
48665,WOS:000378232300004
48666,WOS:000378243800006
48667,WOS:000378244900012
48668,WOS:000378246000016
48669,WOS:000378254700013
48670,WOS:000378255900010
48671,WOS:000378255900019
48672,WOS:000378257600019
48673,WOS:000378258200006
48674,WOS:000378258800007
48675,WOS:000378258800023
48676,WOS:000378259000007
48677,WOS:000378260300009
48678,WOS:000378261600013
48679,WOS:000378264600003
48680,WOS:000378264800012
48681,WOS:000378276600007
48682,WOS:000378276700003
48683,WOS:000378280000005
48684,WOS:000378286200026
48685,WOS:000378294000012
48686,WOS:000378294400004
48687,WOS:000378297400013
48688,WOS:000378298100004
48689,WOS:000378298100007
48690,WOS:000378300500028
48691,WOS:000378301800037
48692,WOS:000378302100010
48693,WOS:000378302500020
48694,WOS:000378308200001
48695,WOS:000378308400006
48696,WOS:000378315900008
48697,WOS:000378318700001
48698,WOS:000378327500004
48699,WOS:000378333900013
48700,WOS:000378334600003
48701,WOS:000378336200019
48702,WOS:000378336200033
48703,WOS:000378336200043
48704,WOS:000378336200048
48705,WOS:000378336200056
48706,WOS:000378336200078
48707,WOS:000378336200099
48708,WOS:000378336200114
48709,WOS:000378336200136
48710,WOS:000378336200137
48711,WOS:000378336200138
48712,WOS:000378336200153
48713,WOS:000378336200158
48714,WOS:000378336200167
48715,WOS:000378336200168
48716,WOS:000378336200169
48717,WOS:000378336200182
48718,WOS:000378336200183
48719,WOS:000378336200189
48720,WOS:000378336200210
48721,WOS:000378336200225
48722,WOS:000378336200273
48723,WOS:000378336200296
48724,WOS:000378336200308
48725,WOS:000378336200314
48726,WOS:000378336200317
48727,WOS:000378336200321
48728,WOS:000378336200332
48729,WOS:000378336200343
48730,WOS:000378336200344
48731,WOS:000378336200355
48732,WOS:000378336200371
48733,WOS:000378336200373
48734,WOS:000378336200380
48735,WOS:000378336200393
48736,WOS:000378340300023
48737,WOS:000378340300027
48738,WOS:000378345000014
48739,WOS:000378346900021
48740,WOS:000378351300005
48741,WOS:000378352600021
48742,WOS:000378352600040
48743,WOS:000378353100007
48744,WOS:000378354700022
48745,WOS:000378359500035
48746,WOS:000378360600035
48747,WOS:000378360700024
48748,WOS:000378362600008
48749,WOS:000378364800016
48750,WOS:000378365600015
48751,WOS:000378366000004
48752,WOS:000378367600010
48753,WOS:000378368700007
48754,WOS:000378370400037
48755,WOS:000378370700001
48756,WOS:000378375200001
48757,WOS:000378375200003
48758,WOS:000378375200006
48759,WOS:000378375200007
48760,WOS:000378385100001
48761,WOS:000378389200020
48762,WOS:000378389200095
48763,WOS:000378391100034
48764,WOS:000378395900003
48765,WOS:000378396900007
48766,WOS:000378397900008
48767,WOS:000378406600028
48768,WOS:000378413100015
48769,WOS:000378413100016
48770,WOS:000378413600004
48771,WOS:000378414700121
48772,WOS:000378414700147
48773,WOS:000378414700151
48774,WOS:000378415500011
48775,WOS:000378416500009
48776,WOS:000378417800012
48777,WOS:000378418300014
48778,WOS:000378418600011
48779,WOS:000378419600025
48780,WOS:000378419600030
48781,WOS:000378423100003
48782,WOS:000378428000002
48783,WOS:000378428400030
48784,WOS:000378428700011
48785,WOS:000378430100014
48786,WOS:000378432100013
48787,WOS:000378433800007
48788,WOS:000378433800008
48789,WOS:000378436200004
48790,WOS:000378437800004
48791,WOS:000378440000003
48792,WOS:000378441000021
48793,WOS:000378441000023
48794,WOS:000378441400002
48795,WOS:000378444400003
48796,WOS:000378444400011
48797,WOS:000378444600013
48798,WOS:000378447600006
48799,WOS:000378448600012
48800,WOS:000378448600082
48801,WOS:000378448800015
48802,WOS:000378452100010
48803,WOS:000378455100013
48804,WOS:000378457000024
48805,WOS:000378457000031
48806,WOS:000378457100001
48807,WOS:000378457100002
48808,WOS:000378457100005
48809,WOS:000378457100006
48810,WOS:000378460200012
48811,WOS:000378462500017
48812,WOS:000378462600012
48813,WOS:000378463000025
48814,WOS:000378467300007
48815,WOS:000378467700010
48816,WOS:000378467700016
48817,WOS:000378468800019
48818,WOS:000378469300052
48819,WOS:000378469800019
48820,WOS:000378470000006
48821,WOS:000378483300001
48822,WOS:000378497000003
48823,WOS:000378511700049
48824,WOS:000378515200001
48825,WOS:000378516900014
48826,WOS:000378516900020
48827,WOS:000378522500017
48828,WOS:000378527900013
48829,WOS:000378527900014
48830,WOS:000378527900030
48831,WOS:000378528100003
48832,WOS:000378528100004
48833,WOS:000378530900001
48834,WOS:000378531400014
48835,WOS:000378537100011
48836,WOS:000378537900014
48837,WOS:000378540800004
48838,WOS:000378541600042
48839,WOS:000378542300006
48840,WOS:000378542400003
48841,WOS:000378546700008
48842,WOS:000378547000007
48843,WOS:000378547200001
48844,WOS:000378548800009
48845,WOS:000378550100005
48846,WOS:000378550200009
48847,WOS:000378551400046
48848,WOS:000378566600070
48849,WOS:000378576300001
48850,WOS:000378578600010
48851,WOS:000378578600020
48852,WOS:000378581500006
48853,WOS:000378584300020
48854,WOS:000378584800071
48855,WOS:000378586900001
48856,WOS:000378592900001
48857,WOS:000378594000053
48858,WOS:000378596000023
48859,WOS:000378596000024
48860,WOS:000378598000060
48861,WOS:000378619300018
48862,WOS:000378619300022
48863,WOS:000378619300023
48864,WOS:000378619300032
48865,WOS:000378619300062
48866,WOS:000378619300063
48867,WOS:000378620800026
48868,WOS:000378625500008
48869,WOS:000378626000007
48870,WOS:000378626700004
48871,WOS:000378627400002
48872,WOS:000378628100007
48873,WOS:000378628100008
48874,WOS:000378628900003
48875,WOS:000378632700001
48876,WOS:000378632700003
48877,WOS:000378632700006
48878,WOS:000378633000011
48879,WOS:000378633000023
48880,WOS:000378633900011
48881,WOS:000378634400029
48882,WOS:000378634700012
48883,WOS:000378636100010
48884,WOS:000378636800006
48885,WOS:000378642700034
48886,WOS:000378645500008
48887,WOS:000378645900034
48888,WOS:000378646800012
48889,WOS:000378648100006
48890,WOS:000378648100124
48891,WOS:000378649000006
48892,WOS:000378649000030
48893,WOS:000378654200013
48894,WOS:000378658700010
48895,WOS:000378660100004
48896,WOS:000378660700010
48897,WOS:000378661800022
48898,WOS:000378662800004
48899,WOS:000378663500011
48900,WOS:000378663700008
48901,WOS:000378665000007
48902,WOS:000378665100005
48903,WOS:000378665400006
48904,WOS:000378665500005
48905,WOS:000378665700002
48906,WOS:000378665700007
48907,WOS:000378667500007
48908,WOS:000378668100011
48909,WOS:000378668500012
48910,WOS:000378670000006
48911,WOS:000378670500022
48912,WOS:000378670700015
48913,WOS:000378671000001
48914,WOS:000378671000018
48915,WOS:000378674200001
48916,WOS:000378675200013
48917,WOS:000378684300001
48918,WOS:000378685100001
48919,WOS:000378689800049
48920,WOS:000378692300006
48921,WOS:000378695700002
48922,WOS:000378698300002
48923,WOS:000378709300018
48924,WOS:000378709300020
48925,WOS:000378711700019
48926,WOS:000378711800009
48927,WOS:000378715300029
48928,WOS:000378716500009
48929,WOS:000378718100006
48930,WOS:000378719400011
48931,WOS:000378720100006
48932,WOS:000378720300003
48933,WOS:000378721200008
48934,WOS:000378721200009
48935,WOS:000378721700015
48936,WOS:000378725800100
48937,WOS:000378728000014
48938,WOS:000378738600035
48939,WOS:000378739200012
48940,WOS:000378740200011
48941,WOS:000378740600003
48942,WOS:000378740600008
48943,WOS:000378741200002
48944,WOS:000378747300005
48945,WOS:000378755000007
48946,WOS:000378757400002
48947,WOS:000378758400012
48948,WOS:000378764200032
48949,WOS:000378766500009
48950,WOS:000378766500019
48951,WOS:000378773900033
48952,WOS:000378777400147
48953,WOS:000378781800024
48954,WOS:000378781800026
48955,WOS:000378785100005
48956,WOS:000378789700002
48957,WOS:000378791200058
48958,WOS:000378799300164
48959,WOS:000378801200009
48960,WOS:000378804400001
48961,WOS:000378806500003
48962,WOS:000378807300019
48963,WOS:000378813800008
48964,WOS:000378816600005
48965,WOS:000378818300001
48966,WOS:000378818500013
48967,WOS:000378819900003
48968,WOS:000378820600002
48969,WOS:000378821400001
48970,WOS:000378821900023
48971,WOS:000378822200006
48972,WOS:000378824200022
48973,WOS:000378824600009
48974,WOS:000378824800029
48975,WOS:000378826100012
48976,WOS:000378835100001
48977,WOS:000378835200045
48978,WOS:000378839700004
48979,WOS:000378839700005
48980,WOS:000378843200029
48981,WOS:000378847000003
48982,WOS:000378848400009
48983,WOS:000378848900022
48984,WOS:000378848900024
48985,WOS:000378848900025
48986,WOS:000378850000009
48987,WOS:000378851300013
48988,WOS:000378851300045
48989,WOS:000378851700028
48990,WOS:000378852000012
48991,WOS:000378853100068
48992,WOS:000378856400014
48993,WOS:000378856400030
48994,WOS:000378856400031
48995,WOS:000378856400034
48996,WOS:000378856400038
48997,WOS:000378856600011
48998,WOS:000378856600012
48999,WOS:000378856600025
49000,WOS:000378856600027
49001,WOS:000378856600028
49002,WOS:000378856600033
49003,WOS:000378857800011
49004,WOS:000378858500007
49005,WOS:000378859400026
49006,WOS:000378861800002
49007,WOS:000378863200011
49008,WOS:000378866200008
49009,WOS:000378869200001
49010,WOS:000378873900063
49011,WOS:000378874600014
49012,WOS:000378876300013
49013,WOS:000378876300023
49014,WOS:000378876600026
49015,WOS:000378876900011
49016,WOS:000378877200012
49017,WOS:000378877200030
49018,WOS:000378878300002
49019,WOS:000378882900035
49020,WOS:000378882902108
49021,WOS:000378882904101
49022,WOS:000378887900089
49023,WOS:000378887900120
49024,WOS:000378889100022
49025,WOS:000378892300002
49026,WOS:000378894200001
49027,WOS:000378895200002
49028,WOS:000378895200005
49029,WOS:000378896400002
49030,WOS:000378908600036
49031,WOS:000378909300002
49032,WOS:000378913600016
49033,WOS:000378914900040
49034,WOS:000378918700005
49035,WOS:000378923100042
49036,WOS:000378924200009
49037,WOS:000378928800014
49038,WOS:000378934000010
49039,WOS:000378934000011
49040,WOS:000378937700003
49041,WOS:000378951700037
49042,WOS:000378952300012
49043,WOS:000378952300046
49044,WOS:000378952600015
49045,WOS:000378952600025
49046,WOS:000378952800008
49047,WOS:000378953400004
49048,WOS:000378958000004
49049,WOS:000378958200006
49050,WOS:000378958200012
49051,WOS:000378959100002
49052,WOS:000378959300019
49053,WOS:000378959400003
49054,WOS:000378963100010
49055,WOS:000378963500005
49056,WOS:000378963700005
49057,WOS:000378964100002
49058,WOS:000378964200009
49059,WOS:000378965000018
49060,WOS:000378965500006
49061,WOS:000378966100008
49062,WOS:000378968300006
49063,WOS:000378969000039
49064,WOS:000378969800013
49065,WOS:000378970100001
49066,WOS:000378973100020
49067,WOS:000378973500011
49068,WOS:000378976300017
49069,WOS:000378977900014
49070,WOS:000378979800006
49071,WOS:000378980100001
49072,WOS:000378980100012
49073,WOS:000378981200007
49074,WOS:000378984800038
49075,WOS:000378985200010
49076,WOS:000378985600017
49077,WOS:000378991600001
49078,WOS:000378996900003
49079,WOS:000378999800002
49080,WOS:000379002100047
49081,WOS:000379002100058
49082,WOS:000379010100009
49083,WOS:000379018200002
49084,WOS:000379020000011
49085,WOS:000379021700006
49086,WOS:000379021700082
49087,WOS:000379022800002
49088,WOS:000379023700007
49089,WOS:000379023700011
49090,WOS:000379026700006
49091,WOS:000379027800003
49092,WOS:000379029400021
49093,WOS:000379029800003
49094,WOS:000379033400066
49095,WOS:000379034600012
49096,WOS:000379037600017
49097,WOS:000379039300008
49098,WOS:000379039300018
49099,WOS:000379040000016
49100,WOS:000379040600002
49101,WOS:000379041800015
49102,WOS:000379042200002
49103,WOS:000379049100027
49104,WOS:000379058600003
49105,WOS:000379058600011
49106,WOS:000379074800007
49107,WOS:000379083400015
49108,WOS:000379085000007
49109,WOS:000379087300015
49110,WOS:000379095700011
49111,WOS:000379098700006
49112,WOS:000379100600010
49113,WOS:000379100600011
49114,WOS:000379100600013
49115,WOS:000379102600082
49116,WOS:000379103200005
49117,WOS:000379105200003
49118,WOS:000379105300031
49119,WOS:000379105700006
49120,WOS:000379106200004
49121,WOS:000379127400009
49122,WOS:000379128700012
49123,WOS:000379144000017
49124,WOS:000379144000021
49125,WOS:000379155000014
49126,WOS:000379156200001
49127,WOS:000379156200009
49128,WOS:000379156300001
49129,WOS:000379157200048
49130,WOS:000379157200059
49131,WOS:000379157200070
49132,WOS:000379157200116
49133,WOS:000379157300044
49134,WOS:000379159100006
49135,WOS:000379159200002
49136,WOS:000379159200005
49137,WOS:000379162700007
49138,WOS:000379162700010
49139,WOS:000379162700024
49140,WOS:000379164000272
49141,WOS:000379164000309
49142,WOS:000379165200005
49143,WOS:000379171900006
49144,WOS:000379172600015
49145,WOS:000379188400035
49146,WOS:000379188600001
49147,WOS:000379202700001
49148,WOS:000379202700013
49149,WOS:000379202700093
49150,WOS:000379204800003
49151,WOS:000379204800028
49152,WOS:000379215100005
49153,WOS:000379220000028
49154,WOS:000379221400001
49155,WOS:000379223600009
49156,WOS:000379224600004
49157,WOS:000379228800025
49158,WOS:000379229200005
49159,WOS:000379238100001
49160,WOS:000379238100002
49161,WOS:000379241700001
49162,WOS:000379241900016
49163,WOS:000379243200019
49164,WOS:000379243200078
49165,WOS:000379243200089
49166,WOS:000379248300002
49167,WOS:000379255600021
49168,WOS:000379255600025
49169,WOS:000379261500001
49170,WOS:000379263100014
49171,WOS:000379263400001
49172,WOS:000379268200012
49173,WOS:000379276000003
49174,WOS:000379279500004
49175,WOS:000379282400017
49176,WOS:000379291600002
49177,WOS:000379302100016
49178,WOS:000379313900001
49179,WOS:000379326400005
49180,WOS:000379328100010
49181,WOS:000379329700012
49182,WOS:000379329700020
49183,WOS:000379329700023
49184,WOS:000379341300054
49185,WOS:000379344500013
49186,WOS:000379345100005
49187,WOS:000379346200007
49188,WOS:000379346200008
49189,WOS:000379346200027
49190,WOS:000379346200033
