nid,aid
961,5816
962,5816
963,5816
964,5816
965,5816
966,5816
967,5816
968,5816
969,5816
970,5816
971,5816
972,5816
973,5816
974,5816
975,5816
976,5816
977,5816
978,5816
979,5816
980,5816
981,5816
982,5816
983,5816
984,5816
985,5816
986,5816
987,5816
988,5816
989,5816
990,5816
991,5816
992,5816
993,5816
994,5816
995,5816
996,5816
997,5816
998,5816
999,5816
1000,5816
1001,5816
1002,5816
1003,5816
1004,5816
1005,5816
1006,5816
1007,5816
1008,5816
1009,5816
1010,5816
1011,5816
1012,5816
1013,5816
1014,5816
1015,5816
1016,5816
1017,5816
1018,5816
1019,5816
1020,5816
1021,5816
1022,5816
1023,5816
1024,5816
1025,5816
1026,5816
1027,5816
1028,5816
1029,5816
1030,5816
1031,5816
1032,5816
1033,5816
1034,5816
1035,5816
1036,5816
1037,5816
1038,5816
1039,5816
1040,5816
1041,5816
1042,5816
1043,5816
1044,5816
1045,5816
1046,5816
1047,5816
1048,5816
1049,5816
1050,5816
1051,5816
1052,5816
1053,5816
1054,5816
1055,5816
1056,5816
1057,5816
1058,5816
1059,5816
1060,5816
1061,5816
1062,5816
1063,5816
1064,5816
1065,5816
1066,5816
1067,5816
1068,5816
1069,5816
1070,5816
1071,5816
1072,5816
1073,5816
1074,5816
1075,5816
1076,5816
1077,5816
1078,5816
1079,5816
1080,5816
1081,5816
1082,5816
1083,5816
1084,5816
1085,5816
1086,5816
1087,5816
1088,5816
1089,5816
1090,5816
1091,5816
1092,5816
1093,5816
1094,5816
1095,5816
1096,5816
1097,5816
1098,5816
1099,5816
1100,5816
1101,5816
1102,5816
1103,5816
1104,5816
1105,5816
1106,5816
1107,5816
1108,5816
1109,5816
1110,5816
1111,5816
1112,5816
1113,5816
1114,5816
1115,5816
1116,5816
1117,5816
1118,5816
1119,5816
1120,5816
1121,5816
1122,5816
1123,5816
1124,5816
1125,5816
1126,5816
1127,5816
1128,5816
1129,5816
1130,5816
1131,5816
1132,5816
1133,5816
1134,5816
1135,5816
1136,5816
1137,5816
1138,5816
1139,5816
1140,5816
1141,5816
1142,5816
1143,5816
1144,5816
1145,5816
1146,5816
1147,5816
1148,5816
1149,5816
1150,5816
1151,5816
1152,5816
1153,5816
1154,5816
1155,5816
1156,5816
1157,5816
1158,5816
1159,5816
1160,5816
1161,5816
1162,5816
1163,5816
1164,5816
1165,5816
1166,5816
1167,5816
1168,5816
1169,5816
1170,5816
1171,5816
1172,5816
1173,5816
1174,5816
1175,5816
1176,5816
1177,5816
1178,5816
1179,5816
1180,5816
1181,5816
1182,5816
1183,5816
1184,5816
1185,5816
1186,5816
1187,5816
1188,5816
1189,5816
1190,5816
1191,5816
1192,5816
1193,5816
1194,5816
1195,5816
1196,5816
1197,5816
1198,5816
1199,5816
1200,5816
1201,5816
1202,5816
1203,5816
1204,5816
1205,5816
1206,5816
1207,5816
1208,5816
1209,5816
1210,5816
1211,5816
1212,5816
1213,5816
1214,5816
1215,5816
1216,5816
1217,5816
1218,5816
1219,5816
1220,5816
1221,5816
1222,5816
1223,5816
1224,5816
1225,5816
1226,5816
1227,5816
1228,5816
1229,5816
1230,5816
1231,5816
1232,5816
1233,5816
1234,5816
1235,5816
1236,5816
1237,5816
1238,5816
1239,5816
1240,5816
1241,5816
1242,5816
1243,5816
1244,5816
1245,5816
1246,5816
1247,5816
1248,5816
1249,5816
1250,5816
1251,5816
1252,5816
1253,5816
1254,5816
1255,5816
1256,5816
1257,5816
1258,5816
1259,5816
1260,5816
1261,5816
1262,5816
1263,5816
1264,5816
1265,5816
1266,5816
1267,5816
1268,5816
1269,5816
1270,5816
1271,5816
1272,5816
1273,5816
1274,5816
1275,5816
1276,5816
1277,5816
1278,5816
1279,5816
1280,5816
1281,5816
1282,5816
1283,5816
1284,5816
1285,5816
1286,5816
1287,5816
1288,5816
1289,5816
1290,5816
1291,5816
1292,5816
1293,5816
1294,5816
1295,5816
1296,5816
1297,5816
1298,5816
1299,5816
1300,5816
1301,5816
1302,5816
1303,5816
1304,5816
1305,5816
1306,5816
1307,5816
1308,5816
1309,5816
1310,5816
1311,5816
1312,5816
1313,5816
1314,5816
1315,5816
1316,5816
1317,5816
1318,5816
1319,5816
1320,5816
1321,5816
1322,5816
1323,5816
1324,5816
1325,5816
1326,5816
1327,5816
1328,5816
1329,5816
1330,5816
1331,5816
1332,5816
1333,5816
1334,5816
1335,5816
1336,5816
1337,5816
1338,5816
1339,5816
1340,5816
1341,5816
1342,5816
1343,5816
1344,5816
1345,5816
1346,5816
1347,5816
1348,5816
1349,5816
1350,5816
1351,5816
1352,5816
1353,5816
1354,5816
1355,5816
1356,5816
1357,5816
1358,5816
1359,5816
1360,5816
1361,5816
1362,5816
1363,5816
1364,5816
1365,5816
1366,5816
1367,5816
1368,5816
1369,5816
1370,5816
1371,5816
1372,5816
1373,5816
1374,5816
1375,5816
1376,5816
1377,5816
1378,5816
1379,5816
1380,5816
1381,5816
1382,5816
1383,5816
1384,5816
1385,5816
1386,5816
1387,5816
1388,5816
1389,5816
1390,5816
1391,5816
1392,5816
1393,5816
1394,5816
1395,5816
1396,5816
1397,5816
1398,5816
1399,5816
1400,5816
1401,5816
1402,5816
1403,5816
1404,5816
1405,5816
1406,5816
1407,5816
1408,5816
1409,5816
1410,5816
1411,5816
1412,5816
1413,5816
1414,5816
1415,5816
1416,5816
1417,5816
1418,5816
1419,5816
1420,5816
1421,5816
1422,5816
1423,5816
1424,5816
1425,5816
1426,5816
1427,5816
1428,5816
1429,5816
1430,5816
1431,5816
1432,5816
1433,5816
1434,5816
1435,5816
1436,5816
1437,5816
1438,5816
1439,5816
1440,5816
1441,5816
1442,5816
1443,5816
1444,5816
1445,5816
1446,5816
1447,5816
1448,5816
1449,5816
1450,5816
1451,5816
1452,5816
1453,5816
1454,5816
1455,5816
1456,5816
1457,5816
1458,5816
1459,5816
1460,5816
1461,5816
1462,5816
1463,5816
1464,5816
1465,5816
1466,5816
1467,5816
1468,5816
1469,5816
1470,5816
1471,5816
1472,5816
1473,5816
1474,5816
1475,5816
1476,5816
1477,5816
1478,5816
1479,5816
1480,5816
1481,5816
1482,5816
1483,5816
1484,5816
1485,5816
1486,5816
1487,5816
1488,5816
1489,5816
1490,5816
1491,5816
1492,5816
1493,5816
1494,5816
1495,5816
1496,5816
1497,5816
1498,5816
1499,5816
1500,5816
1501,5816
1502,5816
1503,5816
1504,5816
1505,5816
1506,5816
1507,5816
1508,5816
1509,5816
1510,5816
1511,5816
1512,5816
1513,5816
1514,5816
1515,5816
1516,5816
1517,5816
1518,5816
1519,5816
1520,5816
1521,5816
1522,5816
1523,5816
1524,5816
1525,5816
1526,5816
1527,5816
1528,5816
1529,5816
1530,5816
1531,5816
1532,5816
1533,5816
1534,5816
1535,5816
1536,5816
1537,5816
1538,5816
1539,5816
1540,5816
1541,5816
1542,5816
1543,5816
1544,5816
1545,5816
1546,5816
1547,5816
1548,5816
1549,5816
1550,5816
1551,5816
1552,5816
1553,5816
1554,5816
1555,5816
1556,5816
1557,5816
1558,5816
1559,5816
1560,5816
1561,5816
1562,5816
1563,5816
1564,5816
1565,5816
1566,5816
1567,5816
1568,5816
1569,5816
1570,5816
1571,5816
1572,5816
1573,5816
1574,5816
1575,5816
1576,5816
1577,5816
1578,5816
1579,5816
1580,5816
1581,5816
799,5816
1582,5816
1583,5816
1584,5816
1585,5816
1586,5816
1587,5816
1588,5816
1589,5816
1590,5816
1591,5816
1592,5816
1593,5816
1594,5816
1595,5816
1596,5816
1597,5816
1598,5816
1599,5816
1600,5816
1601,5816
1602,5816
1603,5816
1604,5816
1605,5816
1606,5816
1607,5816
1608,5816
1609,5816
1610,5816
1611,5816
1612,5816
1613,5816
1614,5816
1615,5816
1616,5816
1617,5816
1618,5816
1619,5816
1620,5816
1621,5816
1622,5816
1623,5816
1624,5816
1625,5816
1626,5816
1627,5816
1628,5816
1629,5816
1630,5816
1631,5816
1632,5816
1633,5816
1634,5816
1635,5816
1636,5816
1637,5816
1638,5816
1639,5816
1640,5816
1641,5816
1642,5816
1643,5816
1644,5816
1645,5816
1646,5816
1647,5816
1648,5816
1649,5816
1650,5816
1651,5816
1652,5816
1653,5816
1654,5816
1655,5816
1656,5816
1657,5816
1658,5816
1659,5816
1660,5816
1661,5816
1662,5816
1663,5816
1664,5816
1665,5816
1666,5816
1667,5816
1668,5816
1669,5816
1670,5816
1671,5816
1672,5816
1673,5816
1674,5816
1675,5816
1676,5816
1677,5816
1678,5816
1679,5816
1680,5816
1681,5816
1682,5816
1683,5816
1684,5816
1685,5816
1686,5816
1687,5816
1688,5816
1689,5816
1690,5816
1691,5816
1692,5816
1693,5816
1694,5816
1695,5816
1696,5816
1697,5816
1698,5816
1699,5816
1700,5816
1701,5816
1702,5816
1703,5816
1704,5816
1705,5816
1706,5816
1707,5816
1708,5816
1709,5816
1710,5816
1711,5816
1712,5816
1713,5816
1714,5816
1715,5816
1716,5816
1717,5816
1718,5816
1719,5816
1720,5816
1721,5816
1722,5816
1723,5816
1724,5816
1725,5816
1726,5816
1727,5816
1728,5816
1729,5816
1730,5816
1731,5816
1732,5816
1733,5816
1734,5816
1735,5816
1736,5816
1737,5816
1738,5816
1739,5816
1740,5816
1741,5816
1742,5816
1743,5816
1744,5816
1745,5816
1746,5816
1747,5816
1748,5816
1749,5816
1750,5816
1751,5816
1752,5816
1753,5816
1754,5816
1755,5816
1756,5816
1757,5816
1758,5816
1759,5816
1760,5816
1761,5816
1762,5816
1763,5816
1764,5816
1765,5816
1766,5816
1767,5816
1768,5816
1769,5816
1770,5816
1771,5816
1772,5816
1773,5816
1774,5816
1775,5816
1776,5816
1777,5816
1778,5816
1779,5816
1780,5816
1781,5816
1782,5816
1783,5816
1784,5816
1785,5816
1786,5816
1787,5816
1788,5816
1789,5816
1790,5816
1791,5816
1792,5816
1793,5816
1794,5816
1795,5816
1796,5816
1797,5816
1798,5816
1799,5816
1800,5816
1801,5816
1802,5816
1803,5816
1804,5816
1805,5816
1806,5816
1807,5816
1808,5816
1809,5816
1810,5816
1811,5816
1812,5816
1813,5816
1814,5816
1815,5816
1816,5816
1817,5816
1818,5816
1819,5816
1820,5816
1821,5816
1822,5816
1823,5816
1824,5816
1825,5816
1826,5816
1827,5816
1828,5816
1829,5816
1830,5816
1831,5816
1832,5816
1833,5816
1834,5816
1835,5816
1836,5816
1837,5816
1838,5816
1839,5816
1840,5816
1841,5816
1842,5816
1843,5816
1844,5816
1845,5816
1846,5816
1847,5816
1848,5816
1849,5816
1850,5816
1851,5816
1852,5816
1853,5816
1854,5816
1855,5816
1856,5816
1857,5816
1858,5816
1859,5816
1860,5816
1861,5816
1862,5816
1863,5816
1864,5816
1865,5816
1866,5816
1867,5816
1868,5816
1869,5816
1870,5816
1871,5816
1872,5816
1873,5816
1874,5816
1875,5816
1876,5816
1877,5816
1878,5816
1879,5816
1880,5816
1881,5816
1882,5816
1883,5816
1884,5816
1885,5816
1886,5816
1887,5816
1888,5816
1889,5816
1890,5816
1891,5816
1892,5816
1893,5816
1894,5816
1895,5816
1896,5816
1897,5816
1898,5816
1899,5816
1900,5816
1901,5816
1902,5816
1903,5816
1904,5816
1905,5816
1906,5816
1907,5816
1908,5816
1909,5816
1910,5816
1911,5816
1912,5816
1913,5816
1914,5816
1915,5816
1916,5816
1917,5816
1918,5816
1919,5816
1920,5816
1921,5816
1922,5816
1923,5816
1924,5816
1925,5816
1926,5816
1927,5816
1928,5816
1929,5816
1930,5816
349,5816
1931,5816
1932,5816
1933,5816
1934,5816
1935,5816
1936,5816
1937,5816
1938,5816
1939,5816
1940,5816
1941,5816
1942,5816
1943,5816
1944,5816
1945,5816
1946,5816
1947,5816
1948,5816
1949,5816
1950,5816
1951,5816
1952,5816
1953,5816
1954,5816
1955,5816
1956,5816
1957,5816
1958,5816
1959,5816
1960,5816
1961,5816
1962,5816
1963,5816
1964,5816
1965,5816
1966,5816
1967,5816
1968,5816
1969,5816
1970,5816
1971,5816
1972,5816
1973,5816
1974,5816
1975,5816
1976,5816
1977,5816
1978,5816
1979,5816
1980,5816
1981,5816
1982,5816
1983,5816
1984,5816
1985,5816
1986,5816
1987,5816
1988,5816
1989,5816
1990,5816
1991,5816
1992,5816
1993,5816
1994,5816
1995,5816
1996,5816
1997,5816
1998,5816
1999,5816
2000,5816
2001,5816
2002,5816
2003,5816
2004,5816
2005,5816
2006,5816
2007,5816
2008,5816
2009,5816
2010,5816
2011,5816
2012,5816
236,5816
2013,5816
2014,5816
2015,5816
2016,5816
2017,5816
2018,5816
2019,5816
2020,5816
2021,5816
2022,5816
2023,5816
2024,5816
2025,5816
2026,5816
2027,5816
2028,5816
2029,5816
2030,5816
2031,5816
2032,5816
2033,5816
2034,5816
2035,5816
2036,5816
2037,5816
2038,5816
2039,5816
2040,5816
2041,5816
2042,5816
2043,5816
2044,5816
2045,5816
2046,5816
2047,5816
2048,5816
2049,5816
2050,5816
2051,5816
2052,5816
2053,5816
2054,5816
2055,5816
2056,5816
2057,5816
2058,5816
2059,5816
2060,5816
2061,5816
2062,5816
2063,5816
2064,5816
2065,5816
2066,5816
2067,5816
2068,5816
2069,5816
2070,5816
2071,5816
2072,5816
2073,5816
2074,5816
2075,5816
2076,5816
2077,5816
2078,5816
2079,5816
2080,5816
2081,5816
2082,5816
2083,5816
2084,5816
2085,5816
2086,5816
2087,5816
2088,5816
2089,5816
2090,5816
2091,5816
2092,5816
2093,5816
2094,5816
2095,5816
2096,5816
2097,5816
2098,5816
2099,5816
2100,5816
2101,5816
2102,5816
2103,5816
2104,5816
2105,5816
2106,5816
2107,5816
2108,5816
2109,5816
2110,5816
2111,5816
2112,5816
2113,5816
2114,5816
2115,5816
2116,5816
2117,5816
2118,5816
2119,5816
2120,5816
2121,5816
2122,5816
2123,5816
2124,5816
2125,5816
2126,5816
2127,5816
2128,5816
2129,5816
2130,5816
2131,5816
2132,5816
2133,5816
2134,5816
2135,5816
2136,5816
2137,5816
2138,5816
2139,5816
2140,5816
2141,5816
2142,5816
2143,5816
2144,5816
2145,5816
2146,5816
2147,5816
2148,5816
2149,5816
2150,5816
2151,5816
2152,5816
2153,5816
2154,5816
2155,5816
2156,5816
2157,5816
2158,5816
2159,5816
2160,5816
2161,5816
2162,5816
2163,5816
2164,5816
2165,5816
2166,5816
2167,5816
2168,5816
2169,5816
2170,5816
2171,5816
2172,5816
2173,5816
2174,5816
2175,5816
2176,5816
2177,5816
2178,5816
2179,5816
2180,5816
2181,5816
2182,5816
2183,5816
2184,5816
2185,5816
2186,5816
2187,5816
2188,5816
2189,5816
2190,5816
2191,5816
2192,5816
2193,5816
2194,5816
2195,5816
2196,5816
2197,5816
2198,5816
2199,5816
2200,5816
2201,5816
2202,5816
2203,5816
2204,5816
2205,5816
2206,5816
2207,5816
2208,5816
2209,5816
2210,5816
2211,5816
2212,5816
2213,5816
2214,5816
2215,5816
2216,5816
2217,5816
2218,5816
2219,5816
2220,5816
2221,5816
2222,5816
2223,5816
2224,5816
2225,5816
2226,5816
2227,5816
2228,5816
2229,5816
2230,5816
2231,5816
2232,5816
2233,5816
2234,5816
2235,5816
2236,5816
2237,5816
2238,5816
2239,5816
2240,5816
2241,5816
2242,5816
2243,5816
2244,5816
2245,5816
2246,5816
2247,5816
2248,5816
2249,5816
2250,5816
2251,5816
2252,5816
2253,5816
2254,5816
2255,5816
2256,5816
2257,5816
2258,5816
2259,5816
2260,5816
2261,5816
2262,5816
2263,5816
2264,5816
2265,5816
2266,5816
2267,5816
2268,5816
2269,5816
2270,5816
2271,5816
2272,5816
2273,5816
2274,5816
2275,5816
2276,5816
2277,5816
2278,5816
2279,5816
2280,5816
2281,5816
2282,5816
2283,5816
2284,5816
2285,5816
2286,5816
2287,5816
2288,5816
2289,5816
2290,5816
2291,5816
2292,5816
2293,5816
2294,5816
2295,5816
2296,5816
2297,5816
2298,5816
2299,5816
2300,5816
2301,5816
2302,5816
2303,5816
2304,5816
2305,5816
2306,5816
2307,5816
2308,5816
2309,5816
2310,5816
2311,5816
2312,5816
2313,5816
2314,5816
2315,5816
2316,5816
2317,5816
2318,5816
2319,5816
2320,5816
430,5816
2321,5816
2322,5816
2323,5816
2324,5816
2325,5816
2326,5816
2327,5816
2328,5816
2329,5816
2330,5816
2331,5816
2332,5816
2333,5816
2334,5816
2335,5816
2336,5816
2337,5816
2338,5816
2339,5816
2340,5816
2341,5816
2342,5816
2343,5816
2344,5816
2345,5816
2346,5816
2347,5816
2348,5816
2349,5816
2350,5816
2351,5816
2352,5816
2353,5816
2354,5816
2355,5816
2356,5816
2357,5816
2358,5816
2359,5816
2360,5816
2361,5816
2362,5816
2363,5816
2364,5816
2365,5816
2366,5816
2367,5816
2368,5816
2369,5816
2370,5816
2371,5816
2372,5816
2373,5816
2374,5816
2375,5816
2376,5816
2377,5816
2378,5816
2379,5816
2380,5816
2381,5816
2382,5816
2383,5816
2384,5816
2385,5816
2386,5816
2387,5816
2388,5816
2389,5816
2390,5816
2391,5816
2392,5816
2393,5816
2394,5816
2395,5816
2396,5816
2397,5816
2398,5816
2399,5816
2400,5816
2401,5816
2402,5816
2403,5816
2404,5816
2405,5816
2406,5816
2407,5816
2408,5816
2409,5816
2410,5816
2411,5816
2412,5816
2413,5816
2414,5816
2415,5816
2416,5816
2417,5816
2418,5816
2419,5816
2420,5816
2421,5816
2422,5816
2423,5816
2424,5816
2425,5816
2426,5816
2427,5816
2428,5816
2429,5816
2430,5816
2431,5816
2432,5816
2433,5816
2434,5816
2435,5816
2436,5816
2437,5816
2438,5816
2439,5816
2440,5816
2441,5816
2442,5816
2443,5816
2444,5816
2445,5816
2446,5816
2447,5816
2448,5816
2449,5816
2450,5816
2451,5816
2452,5816
2453,5816
2454,5816
2455,5816
2456,5816
2457,5816
2458,5816
2459,5816
2460,5816
2461,5816
2462,5816
2463,5816
2464,5816
2465,5816
2466,5816
2467,5816
2468,5816
2469,5816
2470,5816
2471,5816
2472,5816
2473,5816
2474,5816
2475,5816
2476,5816
469,5816
2477,5816
2478,5816
2479,5816
